"n_id","c_id","n_date","n_new_modi","n_last_modi","n_timestamp","n_topic","n_des","source","sourceLink","keyword","picture","news_use","at_id","d_id","link_html","target","expire","logo","access","n_share","n_shareuse","n_sharename","n_shareid","n_approve","n_approvedate","for_pda","show_newstop","show_vote","show_comment","comment_type","n_owner","n_date_start","n_date_end","n_time","n_delowner","n_deldate","show_group","show_topic","show_date","n_owner_org","show_textsize","show_count","d_id_w3c","picture_alt","html","wcag","css"
"71","8","2557-03-10","20140325112157","20140325112157","2014-03-25 11:21:57","ประเภทและอัตราเงินบำรุงการศึกษาและค่าเล่าเรียน",,,,,,"1","11","0","download/pdf/News/4_5.pdf","_blank","2557-03-30",,,NULL,NULL,NULL,NULL,"Y","2015-10-06",NULL,NULL,NULL,NULL,NULL,"0",,,,NULL,NULL,"1","1","1",,,"3","0",NULL,NULL,NULL,NULL
"72","4","2556-11-28","20140325112550","20140325112550","2014-03-25 11:25:50","การรับสมัครสอบแข่งขันเพื่อรับทุนรัฐบาลฯประจำปี 2557 (ทุนบุคคลทั่วไประดับปริญญาตรี)",,,,,,"1","11","0","download/pdf/News/kaarrabsmakhrsbaekhngkhanephuuerabthunrathbaalpracchampii_2557.pdf","_blank","2557-03-30",,,NULL,NULL,NULL,NULL,"Y","2015-07-17",NULL,NULL,NULL,NULL,NULL,"0",,,,NULL,NULL,"1","1","1",,,"3","0",NULL,NULL,NULL,NULL
"73","5","2557-05-12","20140512142236","20140512142236","2014-05-12 15:30:32","แบบฟอร์มย้าย",,,,,,"1","11","0","download/article/article_20140512142236.pdf","_blank","2557-05-17",,,NULL,NULL,NULL,NULL,"Y","2014-05-12",NULL,NULL,NULL,NULL,NULL,"0",,,,NULL,NULL,"1","1","1",,,"3","0",NULL,NULL,NULL,NULL
"74","5","2557-05-12","20140512142451","20140512142451","2014-05-12 15:30:28","แบบคำร้องขอมีบัตรข้าราชการ",,,,,,"1","11","0","download/article/article_20140512142451.pdf","_blank","2557-05-17",,,NULL,NULL,NULL,NULL,"Y","2014-05-12",NULL,NULL,NULL,NULL,NULL,"0",,,,NULL,NULL,"1","1","1",,,"3","0",NULL,NULL,NULL,NULL
"75","12","2557-05-12","20140512143000","20140512144336","2014-05-12 14:44:54","คู่มือการทดลองราชการ",,,,,,"2","10","0",,"_self","2557-05-17",,,NULL,NULL,NULL,NULL,"Y","2014-05-12",NULL,,,,"1","0",,,,NULL,NULL,"1","1","1",,,"1","0",NULL,NULL,NULL,NULL
"76","12","2557-05-12","20140512143135","20140512143135","2014-05-12 14:31:35","55566666",,,,,,"1","11","0","download/article/article_20140512143135.pdf","_blank","2557-05-17",,,,NULL,NULL,NULL,"D","2014-05-12",NULL,NULL,NULL,NULL,NULL,"0",,,,"0","20140512143505","1","1","1",,,,"0",NULL,NULL,NULL,NULL
"77","5","2557-05-12","20140512151947","20140512151947","2014-05-12 15:28:10","แบบขอเครื่องราชฯ",,,,,,"1","11","0","download/article/article_20140512151947.doc","_blank","2557-05-17",,,NULL,NULL,NULL,NULL,"Y","2014-05-12",NULL,NULL,NULL,NULL,NULL,"0",,,,NULL,NULL,"1","1","1",,,"3","0",NULL,NULL,NULL,NULL
"78","5","2557-05-12","20140512152108","20140512152108","2014-05-12 15:28:13","แบบขอรับการสงเคราะห์ของข้าราชการ ลูกจ้างประจำส่วนราชการและพนักงานราชการในสังกัดสำนักงานปลัดกระทรวงแรงงาน ที่ประสบภัยหรือถึงแก่กรรม",,,,,,"1","11","0","download/article/article_20140512152108.pdf","_blank","2557-05-17",,,NULL,NULL,NULL,NULL,"Y","2014-05-12",NULL,NULL,NULL,NULL,NULL,"0",,,,NULL,NULL,"1","1","1",,,"3","0",NULL,NULL,NULL,NULL
"79","5","2557-05-12","20140512152229","20140512152229","2014-05-12 15:28:16","แบบหนังสือรับรองเงินเดือน",,,,,,"1","11","0","download/article/article_20140512152229.doc","_blank","2557-05-17",,,NULL,NULL,NULL,NULL,"Y","2014-05-12",NULL,NULL,NULL,NULL,NULL,"0",,,,NULL,NULL,"1","1","1",,,"3","0",NULL,NULL,NULL,NULL
"80","5","2557-05-12","20140512152400","20140512152400","2014-05-12 15:28:18","แบบฟอร์ม กบข.",,,,,,"1","11","0","download/article/article_20140512152400.pdf","_blank","2557-05-17",,,NULL,NULL,NULL,NULL,"Y","2014-05-12",NULL,NULL,NULL,NULL,NULL,"0",,,,NULL,NULL,"1","1","1",,,"3","0",NULL,NULL,NULL,NULL
"81","5","2557-05-12","20140512152508","20140512152508","2014-05-12 15:28:21","แบบคำขอเพิ่ม/ปรับปรุงข้อมูลระบบจ่ายตรง ",,,,,,"1","11","0","download/article/article_20140512152508.pdf","_blank","2557-05-17",,,NULL,NULL,NULL,NULL,"Y","2014-05-12",NULL,NULL,NULL,NULL,NULL,"0",,,,NULL,NULL,"1","1","1",,,"3","0",NULL,NULL,NULL,NULL
"82","5","2557-05-12","20140512152605","20140512152605","2014-05-12 15:26:05","แบบฟอร์มรายงานการประเมินผลตนเองตามคำรับรองการปฏิบัติราชการ",,,,,,"1","11","0","download/article/article_20140512152605.doc","_blank","2557-05-17",,,,NULL,NULL,NULL,"D","2014-05-12",NULL,NULL,NULL,NULL,NULL,"0",,,,"0","20140512152647","1","1","1",,,"3","0",NULL,NULL,NULL,NULL
"83","5","2557-05-12","20140512152753","20140512152753","2014-05-12 15:27:53","การแสดงเจตนาระบุตัวผู้รับบำเน็จตกทอดเพื่อให้การสั่งจ่ายมีความสะดวกรวดเร็วยิ่งขึ้น",,,,,,"1","11","0","download/article/article_20140512152753.pdf","_blank","2557-05-17",,,NULL,NULL,NULL,NULL,"Y","2014-05-12",NULL,NULL,NULL,NULL,NULL,"0",,,,NULL,NULL,"1","1","1",,,"3","0",NULL,NULL,NULL,NULL
"84","12","2557-05-12","20140512153231","20140512153231","2014-05-12 15:32:31","คู่มือการประเมินผลการปฏิบัติราชการ : แนวทางการกำหนดตัวชี้วัดและค่าเป้าหมาย (สำหรับใช้เป็นแนวทางการกำหนดตัวชี้วัดระดับบุคคล)",,,,,,"1","11","0","download/article/article_20140512153231.pdf","_blank","2557-05-17",,,NULL,NULL,NULL,NULL,"Y","2014-05-12",NULL,NULL,NULL,NULL,NULL,"0",,,,NULL,NULL,"1","1","1",,,"3","0",NULL,NULL,NULL,NULL
"85","5","2557-05-12","20140512153433","20140512153433","2014-05-12 15:34:33","แบบประเมินบุคคล",,,,,,"1","11","0","download/article/article_20140512153433.doc","_blank","2557-05-17",,,NULL,NULL,NULL,NULL,"Y","2014-05-12",NULL,NULL,NULL,NULL,NULL,"0",,,,NULL,NULL,"1","1","1",,,"3","0",NULL,NULL,NULL,NULL
"86","12","2557-05-12","20140512153629","20140512153629","2014-05-12 15:36:29","คู่มือการใช้งานระบบ DPIS ",,,,,,"1","11","0","download/article/article_20140512153629.pdf","_blank","2557-05-17",,,NULL,NULL,NULL,NULL,"Y","2014-05-12",NULL,NULL,NULL,NULL,NULL,"0",,,,NULL,NULL,"1","1","1",,,"3","0",NULL,NULL,NULL,NULL
"87","14","2557-05-12","20140512154143","20140512154143","2014-05-12 15:49:26","แผนยุทธศาสตร์การพัฒนาบุคลากรของกระทรวงแรงงาน ฉบับที่ 2 (พ.ศ. 2556 - 2559)",,,,,,"1","11","0","download/article/article_20140512154712.pdf","_blank","2557-05-17",,,NULL,NULL,NULL,NULL,"Y","2015-07-17",NULL,NULL,NULL,NULL,NULL,"0",,,,NULL,NULL,"1","1","1",,,"3","0",NULL,NULL,NULL,NULL
"88","14","2557-05-12","20140512154712","20140512154712","2014-05-12 15:49:16","แผนยุทธศาสตร์การพัฒนาบุคลากรของสำนักงานปลัดกระทรวงแรงงาน ฉบับที่ 2 (พ.ศ. 2556 - 2559)",,,,,,"1","11","0","download/article/article_20140512154143.pdf","_blank","2557-05-17",,,NULL,NULL,NULL,NULL,"Y","2015-07-17",NULL,NULL,NULL,NULL,NULL,"0",,,,NULL,NULL,"1","1","1",,,"3","0",NULL,NULL,NULL,NULL
"89","18","2557-05-01","20140520095414","20140520103535","2014-05-20 10:02:45","ประเมินผลการปฏิบัติราชการและการเลื่อนเงินเดือน ",,,,,,"2","10","0",,"_self","2557-05-25",,,NULL,NULL,NULL,NULL,"Y","2014-05-20",NULL,,,,"1","0",,,,NULL,NULL,"1","1",,,,,"0",NULL,NULL,NULL,NULL
"90","18","2557-05-02","20140520104153","20140520132508","2014-05-20 10:41:53","พ้นทดลองปฏิบัติราชการ",,,,,,"2","10","0",,"_self","2557-05-25",,,NULL,NULL,NULL,NULL,"Y","2014-05-20",NULL,,,,"1","0",,,,NULL,NULL,"1","1",,,,,"0",NULL,NULL,NULL,NULL
"91","7","2557-05-20","20140520112701","20140520112701","2014-05-20 11:27:01","โครงสร้าง สป.",,,,,,"2","10","0",,"_self","2557-05-25",,,NULL,NULL,NULL,NULL,"Y","2014-05-20",NULL,,,,"1","0",,,,NULL,NULL,"1","1","1",,,,"0",NULL,NULL,NULL,NULL
"92","7","2557-05-19","20140520112829","20140520112829","2014-05-20 14:08:38","อำนาจหน้าที่ของหน่วยงาน",,,,,,"2","10","0",,"_self","2557-05-25",,,NULL,NULL,NULL,NULL,"Y","2014-05-20",NULL,,,,"1","0",,,,NULL,NULL,"1","1","1",,,"1","0",NULL,NULL,NULL,NULL
"93","20","2557-05-20","20140520122200","20140520122200","2014-05-20 12:22:00","เครื่องราชอิสริยาภรณ์ตระกูลต่างๆ",,,,,,"1","11","0","http://www.cabinet.thaigov.go.th/dd_main21.htm","_blank","2557-05-25",,,NULL,NULL,NULL,NULL,"Y","2014-05-20",NULL,NULL,NULL,NULL,NULL,"0",,,,NULL,NULL,"1","1","1",,,,"0",NULL,NULL,NULL,NULL
"94","18","2557-05-03","20140520134101","20140520134218","2014-05-20 13:41:01","ประกาศเกษียณตามปีงบประมาณ",,,,,,"2","10","0",,"_self","2557-05-25",,,NULL,NULL,NULL,NULL,"Y","2014-05-20",NULL,,,,"1","0",,,,NULL,NULL,"1","1",,,,,"0",NULL,NULL,NULL,NULL
"95","18","2557-05-04","20140520134828","20140521120116","2014-05-20 13:48:28","การเลื่อนข้าราชการ ",,,,,,"2","10","0",,"_self","2557-05-25",,,NULL,NULL,NULL,NULL,"Y","2014-05-20",NULL,,,,"1","0",,,,NULL,NULL,"1","1",,,,,"0",NULL,NULL,NULL,NULL
"100","18","2557-05-07","20140521154042","20140521160600","2014-05-21 15:40:42","การรับโอนข้าราชการ",,,,,,"2","10","0",,"_self","2557-05-26",,,NULL,NULL,NULL,NULL,"Y","2014-05-21",NULL,,,,"1","0",,,,NULL,NULL,"1","1",,,,,"0",NULL,NULL,NULL,NULL
"101","18","2557-05-07","20140521161130","20140521171423","2014-05-21 16:11:30","เครื่องราชอิสริยาภรณ์",,,,,,"2","10","0",,"_self","2557-05-26",,,NULL,NULL,NULL,NULL,"Y","2014-05-21",NULL,,,,"1","0",,,,NULL,NULL,"1","1",,,,,"0",NULL,NULL,NULL,NULL
"102","18","2557-05-08","20140521171712","20140521173140","2014-05-21 17:17:12","การปรับปรุงการกำหนดตำแหน่ง",,,,,,"2","10","0",,"_self","2557-05-26",,,NULL,NULL,NULL,NULL,"Y","2014-05-21",NULL,,,,"1","0",,,,NULL,NULL,"1","1",,,,,"0",NULL,NULL,NULL,NULL
"98","18","2557-05-05","20140521120324","20140521120422","2014-05-21 13:48:47","การลาออกจากราชการ",,,,,,"2","10","0",,"_self","2557-05-26",,,NULL,NULL,NULL,NULL,"Y","2014-05-21",NULL,,,,"1","0",,,,NULL,NULL,"1","1",,,,,"0",NULL,NULL,NULL,NULL
"99","18","2557-05-06","20140521134828","20140521153856","2014-05-21 13:48:28","การย้ายข้าราชการ",,,,,,"2","10","0",,"_self","2557-05-26",,,NULL,NULL,NULL,NULL,"Y","2014-05-21",NULL,,,,"1","0",,,,NULL,NULL,"1","1",,,,,"0",NULL,NULL,NULL,NULL
"103","18","2557-05-09","20140521173553","20140521173553","2014-05-21 17:35:53","พรบ.ระเบียบข้าราชการพลเรือน พ.ศ. 2551",,,,,,"1","11","0","download/article/article_20140521173553.pdf","_blank","2557-05-26",,,NULL,NULL,NULL,NULL,"Y","2014-05-21",NULL,NULL,NULL,NULL,NULL,"0",,,,NULL,NULL,"1","1","1",,,,"0",NULL,NULL,NULL,NULL
"104","22","2557-05-01","20140521173709","20140521174240","2014-05-21 17:37:09","เลื่อนขั้นค่าจ้าง",,,,,,"2","10","0",,"_self","2557-05-26",,,NULL,NULL,NULL,NULL,"Y","2014-05-21",NULL,,,,"1","0",,,,NULL,NULL,"1","1",,,,,"0",NULL,NULL,NULL,NULL
"105","22","2557-05-02","20140521173830","20140521173904","2014-05-21 17:38:30","เครื่องราชอิสริยาภรณ์",,,,,,"2","10","0",,"_self","2557-05-26",,,NULL,NULL,NULL,NULL,"Y","2014-05-21",NULL,,,,"1","0",,,,NULL,NULL,"1","1",,,,,"0",NULL,NULL,NULL,NULL
"106","22","2557-05-03","20140521173934","20140521173934","2014-05-21 17:41:06","ปรับระดับชั้นงาน/การเปลี่ยนตำแหน่ง ",,,,,,"2","10","0",,"_self","2557-05-26",,,,NULL,NULL,NULL,"D","2014-05-21",NULL,,,,"1","0",,,,"0","20140521175305","1","1",,,,,"0",NULL,NULL,NULL,NULL
"107","23","2557-05-01","20140522143827","20140522143908","2014-05-22 14:38:27","เครื่องราชอิสริยาภรณ์ ",,,,,,"2","10","0",,"_self","2557-05-27",,,NULL,NULL,NULL,NULL,"Y","2014-05-22",NULL,,,,"1","0",,,,NULL,NULL,"1","1",,,,,"0",NULL,NULL,NULL,NULL
"108","23","2557-05-02","20140522144229","20140522144435","2014-05-22 14:48:51","การจ้าง",,,,,,"2","10","0",,"_self","2557-05-27",,,NULL,NULL,NULL,NULL,"Y","2014-05-22",NULL,,,,"1","0",,,,NULL,NULL,"1","1",,,,,"0",NULL,NULL,NULL,NULL
"109","23","2557-05-03","20140522144922","20140522144922","2014-05-22 14:49:22","การเปลี่ยนตำแหน่งพนักงานราชการ",,,,,,"2","10","0",,"_self","2557-05-27",,,NULL,NULL,NULL,NULL,"Y","2014-05-22",NULL,,,,"1","0",,,,NULL,NULL,"1","1",,,,,"0",NULL,NULL,NULL,NULL
"110","8","2557-06-02","20140610130736","20140610142612","2014-06-10 13:55:58","ผู้อำนวยการสำนักบริหารทรัพยากรบุคคลคนใหม่เข้ารับตำแหน่งแล้ว",,,,"   เมื่อวันที่ 2 มิถุนายน 2557 เวลา 09.00 น. นายมาโนช แสงประเสริฐ ผู้อำนวยการสำนักบริหารทรัพยากรบุคคล สำนักงานปลัดกระทรวงแรงงาน ได้เข้ารับตำแหน่งใหม่ เผยพร้อมดำเนินงานตามนโยบายของกระทรวงแรงงานและพร้อมทำงานอย่างเต็มความสามารถ ภาพข่าวโดย : กลุ่มงานพัฒนาบุคลากร",,"2","3","0",,"_blank","2557-06-15","new.gif",,NULL,NULL,NULL,NULL,"Y","2015-10-06",NULL,,,,"1","174",,,,NULL,NULL,"1","1","1","กลุ่มงานพัฒนาบุคลากร",,,"0",NULL,NULL,NULL,NULL
"111","8","2557-06-04","20140610140347","20140610140347","2014-06-10 14:19:23","ก.แรงงาน พัฒนางาน KM มุ่งสู่ความเป็นเลิศ ยกระดับศูนย์กลางแห่งการเรียนรู้ด้านแรงงาน",,,,,,"2","10","0",,"_blank","2557-06-15","new.gif",,NULL,NULL,NULL,NULL,"Y","2015-10-06",NULL,,,,"1","174",,,,NULL,NULL,"1","1","1","กลุ่มงานพัฒนาบุคลากร",,,"0",NULL,NULL,NULL,NULL
"112","8","2557-06-11","20140611121006","20140611121006","2014-06-11 12:10:06","KM ก.แรงงานกับการแก้ไขปัญหาแรงงานเด็กและแรงงานในรูปแบบที่เลวร้าย",,,,,,"1","11","0","http://www.youtube.com/watch?v=vBcrAyi7K00","_blank","2557-06-16","hot.gif",,NULL,NULL,NULL,NULL,"Y","2015-10-06",NULL,NULL,NULL,NULL,NULL,"174",,,,NULL,NULL,"1","1","1","กลุ่มงานพัฒนาบุคลากร",,,"0",NULL,NULL,NULL,NULL
"113","8","2557-06-11","20140611124632","20140611124632","2014-06-11 12:47:22","KM แรงงานจังหวัดพระนครศรีอยุธยาเล่าเรื่องประสบการณ์ในการทำงาน",,,,,,"1","11","0","http://www.youtube.com/watch?v=u9JBJY2jEmg&feature=youtu.be","_blank","2557-06-16","hot.gif",,NULL,NULL,NULL,NULL,"Y","2015-10-06",NULL,NULL,NULL,NULL,NULL,"174",,,,NULL,NULL,"1","1","1","กลุ่มงานพัฒนาบุคลากร",,,"0",NULL,NULL,NULL,NULL
"114","8","2557-06-11","20140611131742","20140611131742","2014-06-11 13:25:11","KM ประสบการณ์ในตำแหน่งผู้ช่วยแรงงาน ",,"ผลิตโดยกลุ่มงานพัฒนาบุคลากร","นางสาวรัตนา  ทองกลับ  นักวิชาการแรงงานชำนาญการพิเศษ(อดีตผู้ช่วยแรงงานจังหวัดพระนครศรีอยุธยา/นนทบุรี)",,,"1","11","0","http://www.youtube.com/watch?v=Zwq-T5esX_Y&feature=youtu.be","_blank","2557-06-16","news.gif",,NULL,NULL,NULL,NULL,"Y","2015-10-06",NULL,NULL,NULL,NULL,NULL,"174",,,,NULL,NULL,"1","1","1","กลุ่มงานพัฒนาบุคลากร",,,"0",NULL,NULL,NULL,NULL
"115","10","2557-06-11","20140611133640","20140611133640","2014-06-11 13:36:40","งานบริหารทั่วไป",,,,,,"2","10","0",,"_blank","2557-06-16",,,NULL,NULL,NULL,NULL,"Y","2015-10-06",NULL,,,,"1","0",,,,NULL,NULL,,"1",,,,,"0",NULL,NULL,NULL,NULL
"116","1","2557-06-11","20140611134949","20140611134949","2014-06-11 13:49:49","test",,,,,,"1","11","0","download/article/article_20140611134949.doc","_blank","2557-06-16",,,,NULL,NULL,NULL,"D","2014-06-11",NULL,NULL,NULL,NULL,NULL,"0",,,,"0","20140611135025","1","1","1",,,"3","0",NULL,NULL,NULL,NULL
"117","1","2557-06-11","20140611135650","20140611135650","2014-06-11 13:56:50","ระเบียบคณะกรรมการสวัสดิการสำนักงานปลัดกระทรวงแรงงาน พ.ศ.2548",,,,,,"1","11","0","download/article/article_20140611135650.pdf","_blank","2557-06-16",,,NULL,NULL,NULL,NULL,"Y","2015-06-08",NULL,NULL,NULL,NULL,NULL,"0",,,,NULL,NULL,"1","1","1",,,"3","0",NULL,NULL,NULL,NULL
"118","1","2557-06-11","20140611135836","20140611135836","2014-06-11 13:58:36","ระเบียบสำนักนายกรัฐมนตรี ว่าด้วยการลาของข้าราชการ พ.ศ.2555",,,,,,"1","11","0","download/article/article_20140611135836.pdf","_blank","2557-06-16",,,NULL,NULL,NULL,NULL,"Y","2015-06-08",NULL,NULL,NULL,NULL,NULL,"0",,,,NULL,NULL,"1","1","1",,,"3","0",NULL,NULL,NULL,NULL
"119","10","2557-06-11","20140611160055","20140611160055","2014-06-11 16:00:55","งานบริหารทั่วไป 11",,,,,,"2","10","0",,"_blank","2557-06-16",,,,NULL,NULL,NULL,"D","2014-06-11",NULL,,,,"1","183",,,,"0","20140611161657","1","1","1","กลุ่มงานบริหารทั่วไป ",,,"0",NULL,NULL,NULL,NULL
"120","8","2557-06-13","20140613093307","20140613110119","2014-06-13 10:49:30","MR.Manote","นายมาโนช  แสงประเสริฐ 
MR.Manote Sangprasert",,,,,"2","10","0",,"_blank","2557-06-18",,,NULL,NULL,NULL,NULL,"Y","2015-10-06",NULL,,,,"1","183",,,,NULL,NULL,"1","1","1","กลุ่มงานบริหารทั่วไป ",,,"0",NULL,NULL,NULL,NULL
"121","14","2557-11-12","20141112145931","20141112145931","2014-11-12 14:59:31","แผนปฏิบัติการฝึกอบรม/สัมมนา ของสานักงานปลัดกระทรวงแรงงาน ประจาปีงบประมาณ พ.ศ. 2558",,,,,,"1","11","0","download/article/article_20141112145931.pdf","_blank","2557-11-17",,,NULL,NULL,NULL,NULL,"Y","2015-07-17",NULL,NULL,NULL,NULL,NULL,"0",,,,NULL,NULL,"1","1","1",,,"3","0",NULL,NULL,NULL,NULL
"122","14","2557-11-12","20141112151227","20141112151227","2014-11-12 15:12:27","แผนปฏิบัติการฝึกอบรม/สัมมนา ของสานักงานปลัดกระทรวงแรงงาน ประจาปีงบประมาณ พ.ศ. 2558 ",,,,,,"1","11","0","download/article/article_20141112151227.pdf","_blank","2557-11-17",,,,NULL,NULL,NULL,"D",,NULL,NULL,NULL,NULL,NULL,"167",,,,"167","20141112151313","1","1","1","กลุ่มงานสรรหาและบรรจุแต่งตั้ง",,"3","0",NULL,NULL,NULL,NULL
"123","14","2557-11-12","20141112151402","20141112151402","2014-11-12 15:14:02","แผนปฏิบัติการฝึกอบรม/สัมมนา ของสานักงานปลัดกระทรวงแรงงาน ประจาปีงบประมาณ พ.ศ. 2558 ",,,,,,"1","11","0","download/article/article_20141112151402.pdf","_blank","2557-11-17",,,,NULL,NULL,NULL,"D","2014-11-12",NULL,NULL,NULL,NULL,NULL,"167",,,,"167","20141112151848","1","1","1","กลุ่มงานสรรหาและบรรจุแต่งตั้ง",,"3","0",NULL,NULL,NULL,NULL
"124","14","2557-11-12","20141112151902","20141112151902","2014-11-12 15:19:02","แผนปฏิบัติการฝึกอบรม/สัมมนา ของสานักงานปลัดกระทรวงแรงงาน ประจาปีงบประมาณ พ.ศ. 2558 ",,,,,,"1","11","0","download/article/article_20141112151902.pdf","_blank","2557-11-17",,,,NULL,NULL,NULL,"D","2014-11-12",NULL,NULL,NULL,NULL,NULL,"167",,,,"167","20141119103749","1","1","1","กลุ่มงานสรรหาและบรรจุแต่งตั้ง",,"3","0",NULL,NULL,NULL,NULL
"125","14","2557-11-19","20141119103905","20141119103905","2014-11-19 10:39:05","แผนปฏิบัติการฝึกอบรม/สัมมนา ของสานักงานปลัดกระทรวงแรงงาน ประจาปีงบประมาณ พ.ศ. 2558 ",,,,,,"1","11","0","download/article/article_20141119103905.pdf","_blank","2557-11-24",,,,NULL,NULL,NULL,"D","2014-11-19",NULL,NULL,NULL,NULL,NULL,"167",,,,"167","20141121160603","1","1","1","กลุ่มงานสรรหาและบรรจุแต่งตั้ง",,"3","0",NULL,NULL,NULL,NULL
"126","14","2557-11-21","20141121160645","20141121160645","2014-11-21 16:06:45","แผนปฏิบัติการฝึกอบรม/สัมมนา ของสานักงานปลัดกระทรวงแรงงาน ประจาปีงบประมาณ พ.ศ. 2558 ",,,,,,"1","11","0","download/article/article_20141121160645.pdf","_blank","2557-11-26",,,,NULL,NULL,NULL,"D","2014-11-21",NULL,NULL,NULL,NULL,NULL,"167",,,,"167","20150127155237","1","1","1","กลุ่มงานสรรหาและบรรจุแต่งตั้ง",,"3","0",NULL,NULL,NULL,NULL
"127","14","2558-01-27","20150127155149","20150127155149","2015-01-27 15:51:49","แผนปฏิบัติการฝึกอบรม/สัมมนา ของสานักงานปลัดกระทรวงแรงงาน ประจาปีงบประมาณ พ.ศ. 2558 (Update 27-01-58)",,,,,,"1","11","0","download/article/article_20150127155149.pdf","_blank","2558-02-01",,,,NULL,NULL,NULL,"D","2015-01-27",NULL,NULL,NULL,NULL,NULL,"167",,,"15:51:43","167","20150128100127","1","1","1","กลุ่มงานสรรหาและบรรจุแต่งตั้ง",,"3","0",NULL,NULL,NULL,NULL
"128","14","2558-01-28","20150128100119","20150128100119","2015-01-28 10:01:19","แผนปฏิบัติการฝึกอบรม/สัมมนา ของสานักงานปลัดกระทรวงแรงงาน ประจาปีงบประมาณ พ.ศ. 2558 (Update 28-01-58)",,,,,,"1","11","0","download/article/article_20150128100119.pdf","_blank","2558-02-02",,,NULL,NULL,NULL,NULL,"Y","2015-07-17",NULL,NULL,NULL,NULL,NULL,"167",,,,NULL,NULL,"1","1","1","กลุ่มงานสรรหาและบรรจุแต่งตั้ง",,"3","0",NULL,NULL,NULL,NULL
"161","6","2558-10-06","20151006152249","20151006152249","2015-10-06 15:22:49","ทดสอบ2",,,,,,"1","11","0","download/article/article_20151006152249.pdf","_blank","2558-10-11",,,NULL,NULL,NULL,NULL,"Y","2015-10-06",NULL,NULL,NULL,NULL,NULL,"167",,,,NULL,NULL,"1","1","1","กลุ่มงานสรรหาและบรรจุแต่งตั้ง",,,"0",NULL,NULL,NULL,NULL
"160","6","2558-10-06","20151006151948","20151006151948","2015-10-06 15:19:48","การทดสอบ",,,,,,"1","11","0","download/article/article_20151006151948.docx","_blank","2558-10-11",,,,NULL,NULL,NULL,"D","2015-10-06",NULL,NULL,NULL,NULL,NULL,"167",,,,"167","20151006152207","1","1","1","กลุ่มงานสรรหาและบรรจุแต่งตั้ง",,,"0",NULL,NULL,NULL,NULL
"131","25","2558-06-08","20150608093631","20150608093631","2015-06-08 09:37:00","1234",,,,,,"1","11","0","download/article/article_20150608093631.pdf","_blank","2558-06-13",,,,NULL,NULL,NULL,"Y","2015-07-17",NULL,NULL,NULL,NULL,NULL,"167",,,,"167","20150608094357","1","1","1","กลุ่มงานสรรหาและบรรจุแต่งตั้ง",,,"0",NULL,NULL,NULL,NULL
"132","26","2558-06-08","20150608094845","20150608094845","2015-06-08 09:48:45","แผน",,,,,,"1","11","0","download/article/article_20150608094845.pdf","_blank","2558-06-13",,,NULL,NULL,NULL,NULL,,,NULL,NULL,NULL,NULL,NULL,"167",,,,NULL,NULL,"1","1","1","กลุ่มงานสรรหาและบรรจุแต่งตั้ง",,"3","0",NULL,NULL,NULL,NULL
"133","25","2558-06-08","20150608094923","20150608094923","2015-06-08 09:49:23","123",,,,,,"1","11","0","download/article/article_20150608094923.pdf","_blank","2558-06-13",,,,NULL,NULL,NULL,"Y","2015-07-17",NULL,NULL,NULL,NULL,NULL,"167",,,,"167","20150608095257","1","1","1","กลุ่มงานสรรหาและบรรจุแต่งตั้ง",,,"0",NULL,NULL,NULL,NULL
"135","25","2558-06-08","20150608095635","20150608095635","2015-06-08 09:56:35","123",,,,,,"1","11","0","download/article/article_20150608095635.pdf","_blank","2558-06-13",,,,NULL,NULL,NULL,"Y","2015-07-17",NULL,NULL,NULL,NULL,NULL,"167",,,,"167","20150608095851","1","1","1","กลุ่มงานสรรหาและบรรจุแต่งตั้ง",,"3","0",NULL,NULL,NULL,NULL
"136","25","2558-06-08","20150608100113","20150608100113","2015-07-17 11:26:22","123",,,,,,"1","11","0","download/article/article_20150608100113.pdf","_blank","2558-06-13",,,NULL,NULL,NULL,NULL,"Y","2015-07-17",NULL,NULL,NULL,NULL,NULL,"167",,,,NULL,NULL,"1","1","1","กลุ่มงานสรรหาและบรรจุแต่งตั้ง",,,"0",NULL,NULL,NULL,NULL
"138","1","2558-06-08","20150608100718","20150608100718","2015-06-08 10:07:18","ประกาศ",,,,,,"1","11","0","download/article/article_20150608100718.pdf","_blank","2558-06-13",,,,NULL,NULL,NULL,,"2015-06-08",NULL,NULL,NULL,NULL,NULL,"167",,,,"167","20150608101007","1","1","1","กลุ่มงานสรรหาและบรรจุแต่งตั้ง",,,"0",NULL,NULL,NULL,NULL
"157","6","2558-10-06","20151006144155","20151006144155","2015-10-06 14:41:55","test",,"ผลิตโดยกลุ่มงานพัฒนาบุคลากร",,,,"1","11","0","https://www.youtube.com/watch?v=Zwq-T5esX_Y&feature=youtu.be","_blank","2558-10-11",,,NULL,NULL,NULL,NULL,"Y","2015-10-06",NULL,NULL,NULL,NULL,NULL,"167",,,,NULL,NULL,"1","1","1","กลุ่มงานสรรหาและบรรจุแต่งตั้ง",,,"0",NULL,NULL,NULL,NULL
